ID,Locality,Postal Code,Build Year,Facades,Habitable Surface,Land Surface,Type,Subtype,Price,Sale Type,Bedroom Count,Bathroom Count,Toilet Count,Room Count,Kitchen,Kitchen Surface,Kitchen Type,Furnished,Openfire,Fireplace Count,Terrace,Terrace Surface,Terrace Orientation,Garden Exists,Garden Surface,Garden Orientation,Swimming Pool,State of Building,Living Surface,EPC,Consumption Per m2,Cadastral Income,Has starting Price,Transaction Subtype,Heating Type,Is Holiday Property,Gas Water Electricity,Sewer,Sea view,Parking count inside,Parking count outside,Parking box count,Municipality,Province 
10682936,Ath,7800,2023.0,,60.0,,APARTMENT,APARTMENT,173340,NORMAL_SALE,1.0,,1.0,2.0,True,,INSTALLED,False,True,-1.0,True,5.0,,False,,,,,23.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682940,Ath,7800,2023.0,,60.0,,APARTMENT,APARTMENT,173340,NORMAL_SALE,1.0,,1.0,2.0,True,,INSTALLED,False,True,-1.0,True,5.0,,False,,,,,23.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682938,Ath,7800,2023.0,,60.0,,APARTMENT,APARTMENT,174420,NORMAL_SALE,1.0,,1.0,2.0,True,,INSTALLED,False,True,-1.0,True,5.0,,False,,,,,23.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682941,Ath,7800,2023.0,,66.0,,APARTMENT,APARTMENT,192240,NORMAL_SALE,1.0,,1.0,2.0,True,,INSTALLED,False,True,-1.0,True,21.0,,False,,,,,26.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682942,Ath,7800,2023.0,,73.0,,APARTMENT,APARTMENT,192240,NORMAL_SALE,1.0,,1.0,2.0,True,,INSTALLED,False,True,-1.0,True,23.0,,False,,,,,27.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682939,Ath,7800,2023.0,,72.0,,APARTMENT,APARTMENT,193320,NORMAL_SALE,1.0,,1.0,2.0,True,,INSTALLED,False,True,-1.0,True,7.0,,False,,,,,27.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682943,Ath,7800,2023.0,,74.0,,APARTMENT,APARTMENT,194940,NORMAL_SALE,1.0,,1.0,2.0,True,,INSTALLED,False,True,-1.0,True,23.0,,False,,,,,27.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682944,Ath,7800,2023.0,,69.0,,APARTMENT,APARTMENT,194940,NORMAL_SALE,1.0,,1.0,2.0,True,,INSTALLED,False,True,-1.0,True,24.0,,False,,,,,26.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682935,Ath,7800,2023.0,,72.0,,APARTMENT,APARTMENT,197640,NORMAL_SALE,1.0,,1.0,2.0,True,,INSTALLED,False,True,-1.0,True,11.0,,False,,,,,27.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682945,Ath,7800,2023.0,,87.0,,APARTMENT,APARTMENT,199260,NORMAL_SALE,1.0,,1.0,2.0,True,,INSTALLED,False,True,-1.0,True,17.0,,False,,,,,35.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682937,Ath,7800,2023.0,,72.0,,APARTMENT,APARTMENT,200340,NORMAL_SALE,1.0,,1.0,2.0,True,,INSTALLED,False,True,-1.0,True,7.0,,False,,,,,27.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682961,Ath,7800,2023.0,,81.0,,APARTMENT,APARTMENT,208440,NORMAL_SALE,2.0,,1.0,3.0,True,,INSTALLED,False,True,-1.0,True,10.0,,False,,,,,31.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682949,Ath,7800,2023.0,,83.0,,APARTMENT,APARTMENT,222480,NORMAL_SALE,2.0,,1.0,3.0,True,,INSTALLED,False,True,-1.0,True,35.0,,False,,,,,34.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682959,Ath,7800,2023.0,,83.0,,APARTMENT,APARTMENT,222480,NORMAL_SALE,2.0,,1.0,3.0,True,,INSTALLED,False,True,-1.0,True,10.0,,False,,,,,28.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682954,Ath,7800,2023.0,,83.0,,APARTMENT,APARTMENT,223560,NORMAL_SALE,2.0,,1.0,3.0,True,,INSTALLED,False,True,-1.0,True,10.0,,False,,,,,28.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682958,Ath,7800,2023.0,,90.0,,APARTMENT,APARTMENT,233280,NORMAL_SALE,2.0,,1.0,3.0,True,,INSTALLED,False,True,-1.0,True,10.0,,False,,,,,34.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682960,Ath,7800,2023.0,,90.0,,APARTMENT,APARTMENT,233280,NORMAL_SALE,2.0,,1.0,3.0,True,,INSTALLED,False,True,-1.0,True,10.0,,False,,,,,34.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682950,Ath,7800,2023.0,,90.0,,APARTMENT,APARTMENT,233280,NORMAL_SALE,2.0,,1.0,3.0,True,,INSTALLED,False,True,-1.0,True,15.0,,False,,,,,34.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682957,Ath,7800,2023.0,,90.0,,APARTMENT,APARTMENT,233280,NORMAL_SALE,2.0,,1.0,3.0,True,,INSTALLED,False,True,-1.0,True,10.0,,False,,,,,34.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682947,Ath,7800,2023.0,,90.0,,APARTMENT,APARTMENT,233820,NORMAL_SALE,2.0,,1.0,3.0,True,,INSTALLED,False,True,-1.0,True,18.0,,False,,,,,35.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682948,Ath,7800,2023.0,,90.0,,APARTMENT,APARTMENT,233820,NORMAL_SALE,2.0,,1.0,3.0,True,,INSTALLED,False,True,-1.0,True,26.0,,False,,,,,34.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682952,Ath,7800,2023.0,,90.0,,APARTMENT,APARTMENT,237060,NORMAL_SALE,2.0,,1.0,3.0,True,,INSTALLED,False,True,-1.0,True,10.0,,False,,,,,34.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682955,Ath,7800,2023.0,,90.0,,APARTMENT,APARTMENT,237060,NORMAL_SALE,2.0,,1.0,3.0,True,,INSTALLED,False,True,-1.0,True,10.0,,False,,,,,34.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682953,Ath,7800,2023.0,,90.0,,APARTMENT,APARTMENT,237060,NORMAL_SALE,2.0,,1.0,3.0,True,,INSTALLED,False,True,-1.0,True,10.0,,False,,,,,34.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
10682951,Ath,7800,2023.0,,93.0,,APARTMENT,APARTMENT,238140,NORMAL_SALE,2.0,,1.0,3.0,True,,INSTALLED,False,True,-1.0,True,10.0,,False,,,,,35.0,,,0,False,BUY_REGULAR,GAS,,,,,,,,ATH,HENEGOUWEN
11044170,Liège,4000,,,51.0,,APARTMENT,FLAT_STUDIO,173500,NORMAL_SALE,0.0,,1.0,1.0,True,,INSTALLED,False,True,-1.0,False,,,False,,,,,,A,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11157930,Liège,4000,,,51.0,,APARTMENT,FLAT_STUDIO,180000,NORMAL_SALE,0.0,,1.0,1.0,True,,INSTALLED,False,True,-1.0,False,,,False,,,,,,A,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11157932,Liège,4000,,,51.0,,APARTMENT,FLAT_STUDIO,183000,NORMAL_SALE,0.0,,1.0,1.0,True,,INSTALLED,False,True,-1.0,False,,,False,,,,,,A,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11157931,Liège,4000,,,51.0,,APARTMENT,FLAT_STUDIO,189000,NORMAL_SALE,0.0,,1.0,1.0,True,,INSTALLED,False,True,-1.0,False,,,False,,,,,,A,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11044172,Liège,4000,,,60.0,,APARTMENT,APARTMENT,210000,NORMAL_SALE,1.0,,1.0,2.0,True,,INSTALLED,False,True,-1.0,True,6.0,,False,,,,,,A,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11044177,Liège,4000,,,60.0,,APARTMENT,APARTMENT,215000,NORMAL_SALE,1.0,,1.0,2.0,True,,INSTALLED,False,True,-1.0,True,6.0,,False,,,,,,A,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11044173,Liège,4000,,,62.0,,APARTMENT,APARTMENT,217500,NORMAL_SALE,1.0,,1.0,2.0,True,,INSTALLED,False,True,-1.0,True,6.0,,False,,,,,,A,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11044178,Liège,4000,,,62.0,,APARTMENT,APARTMENT,221000,NORMAL_SALE,1.0,,1.0,2.0,True,,INSTALLED,False,True,-1.0,True,6.0,,False,,,,,,A,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11044171,Liège,4000,,,69.0,,APARTMENT,APARTMENT,235000,NORMAL_SALE,1.0,,1.0,2.0,True,,INSTALLED,False,True,-1.0,True,9.0,,False,,,,,,A,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11044176,Liège,4000,,,69.0,,APARTMENT,APARTMENT,238000,NORMAL_SALE,1.0,,1.0,2.0,True,,INSTALLED,False,True,-1.0,True,9.0,,False,,,,,,A,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11044169,Liège,4000,,,75.0,,APARTMENT,APARTMENT,255000,NORMAL_SALE,1.0,,1.0,2.0,True,,INSTALLED,False,True,-1.0,False,,,False,,,,,,A,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11044179,Liège,4000,,,125.0,,APARTMENT,APARTMENT,386000,NORMAL_SALE,2.0,,1.0,3.0,True,,INSTALLED,False,True,-1.0,True,18.0,,False,,,,,,A,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11044184,Liège,4000,,,125.0,,APARTMENT,APARTMENT,391000,NORMAL_SALE,3.0,,1.0,4.0,True,,INSTALLED,False,True,-1.0,True,27.0,,False,,,,,,A,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11044181,Liège,4000,,,125.0,,APARTMENT,APARTMENT,393000,NORMAL_SALE,2.0,,1.0,3.0,True,,INSTALLED,False,True,-1.0,True,18.0,,False,,,,,,A,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11044183,Liège,4000,,,120.0,,APARTMENT,APARTMENT,395000,NORMAL_SALE,2.0,,1.0,3.0,True,,INSTALLED,False,True,-1.0,True,39.0,,False,,,,,,A,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11044185,Liège,4000,,,125.0,,APARTMENT,APARTMENT,396000,NORMAL_SALE,3.0,,1.0,4.0,True,,INSTALLED,False,True,-1.0,True,17.0,,False,,,,,,A,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11044186,Liège,4000,,,125.0,,APARTMENT,APARTMENT,396000,NORMAL_SALE,2.0,,1.0,3.0,True,,INSTALLED,False,True,-1.0,True,29.0,,False,,,,,,A,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11044187,Liège,4000,,,125.0,,APARTMENT,APARTMENT,399000,NORMAL_SALE,3.0,,1.0,4.0,True,,INSTALLED,False,True,-1.0,True,17.0,,False,,,,,,A,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11044188,Liège,4000,,,125.0,,APARTMENT,APARTMENT,401000,NORMAL_SALE,2.0,,1.0,3.0,True,,INSTALLED,False,True,-1.0,True,29.0,,False,,,,,,A,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11044182,Liège,4000,,,124.0,,APARTMENT,APARTMENT,401000,NORMAL_SALE,2.0,,1.0,3.0,True,,INSTALLED,False,True,-1.0,True,39.0,,False,,,,,,A,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11044180,Liège,4000,,,125.0,,APARTMENT,APARTMENT,402000,NORMAL_SALE,3.0,,1.0,4.0,True,,INSTALLED,False,True,-1.0,True,17.0,,False,,,,,,A,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11078842,Ronse,9600,2007.0,2.0,69.0,,APARTMENT,APARTMENT,174000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,6.0,INSTALLED,False,False,,True,10.0,,False,,,False,GOOD,28.0,B,178.0,837,False,BUY_REGULAR,GAS,,,,,1.0,,,RONSE,OOST-VLAANDEREN
11013135,Ixelles,1050,2026.0,,20.0,,APARTMENT,KOT,174680,NORMAL_SALE,0.0,1.0,1.0,2.0,False,,,True,False,,False,,,False,,,False,AS_NEW,,A,40.0,0,False,BUY_REGULAR,GAS,,,,,,,,ELSENE,BRUSSEL
11013134,Ixelles,1050,2026.0,,20.0,,APARTMENT,KOT,175340,NORMAL_SALE,0.0,1.0,1.0,2.0,False,,,True,False,,False,,,False,,,False,AS_NEW,,A,40.0,0,False,BUY_REGULAR,GAS,,,,,,,,ELSENE,BRUSSEL
11013139,Ixelles,1050,2026.0,,20.0,,APARTMENT,KOT,176680,NORMAL_SALE,0.0,1.0,1.0,2.0,False,,,True,False,,False,,,False,,,False,AS_NEW,,A,40.0,0,False,BUY_REGULAR,GAS,,,,,,,,ELSENE,BRUSSEL
11013137,Ixelles,1050,2026.0,,25.0,,APARTMENT,KOT,191240,NORMAL_SALE,0.0,1.0,1.0,2.0,False,,,True,False,,False,,,False,,,False,AS_NEW,,A,40.0,0,False,BUY_REGULAR,GAS,,,,,,,,ELSENE,BRUSSEL
11013138,Ixelles,1050,2026.0,,22.0,,APARTMENT,KOT,191240,NORMAL_SALE,0.0,1.0,1.0,2.0,False,,,True,False,,False,,,False,,,False,AS_NEW,,A,40.0,0,False,BUY_REGULAR,GAS,,,,,,,,ELSENE,BRUSSEL
11013133,Ixelles,1050,2026.0,,37.0,,APARTMENT,FLAT_STUDIO,208340,NORMAL_SALE,0.0,1.0,1.0,2.0,False,,,True,False,,False,,,False,,,False,AS_NEW,,B,50.0,0,False,BUY_REGULAR,GAS,,,,,,,,ELSENE,BRUSSEL
11105449,Mons,7000,,,57.0,,APARTMENT,APARTMENT,174793,NORMAL_SALE,1.0,1.0,1.0,3.0,False,,,False,False,,True,9.0,,False,,,,,25.0,A,72.0,0,False,BUY_REGULAR,GAS,,,,,,,,MONS,HENEGOUWEN
11105456,Mons,7000,,,63.0,,APARTMENT,APARTMENT,180793,NORMAL_SALE,1.0,1.0,1.0,3.0,False,,,False,False,,True,9.0,,False,,,,,29.0,A,62.0,0,False,BUY_REGULAR,GAS,,,,,,,,MONS,HENEGOUWEN
11105448,Mons,7000,,,68.0,,APARTMENT,APARTMENT,182793,NORMAL_SALE,1.0,1.0,1.0,3.0,False,,,False,False,,True,9.0,,False,,,,,27.0,B,99.0,0,False,BUY_REGULAR,GAS,,,,,,,,MONS,HENEGOUWEN
11105450,Mons,7000,,,88.0,,APARTMENT,APARTMENT,220455,NORMAL_SALE,2.0,2.0,2.0,6.0,False,,,False,False,,True,9.0,,False,,,,,35.0,A,62.0,0,False,BUY_REGULAR,GAS,,,,,,,,MONS,HENEGOUWEN
11105469,Mons,7000,,,88.0,,APARTMENT,APARTMENT,240455,NORMAL_SALE,2.0,1.0,2.0,5.0,False,,,False,False,,True,9.0,,False,,,,,35.0,B,101.0,0,False,BUY_REGULAR,GAS,,,,,,,,MONS,HENEGOUWEN
11105457,Mons,7000,,,83.0,,APARTMENT,APARTMENT,245455,NORMAL_SALE,2.0,1.0,1.0,4.0,False,,,False,False,,True,9.0,,False,,,,,30.0,B,94.0,0,False,BUY_REGULAR,GAS,,,,,,,,MONS,HENEGOUWEN
11105466,Mons,7000,,,102.0,,APARTMENT,APARTMENT,315455,NORMAL_SALE,2.0,2.0,2.0,6.0,False,,,False,False,,True,31.0,,False,,,,,39.0,A,69.0,0,False,BUY_REGULAR,GAS,,,,,,,,MONS,HENEGOUWEN
11105455,Mons,7000,,,133.0,,APARTMENT,APARTMENT,412851,NORMAL_SALE,3.0,2.0,2.0,7.0,False,,,False,False,,True,33.0,,False,,,,,49.0,A,72.0,0,False,BUY_REGULAR,GAS,,,,,,,,MONS,HENEGOUWEN
10917018,Molenbeek-Saint-Jean,1080,1970.0,4.0,70.0,,APARTMENT,APARTMENT,175000,NORMAL_SALE,1.0,1.0,1.0,3.0,True,,USA_INSTALLED,False,False,,True,10.0,,False,,,False,GOOD,,E,218.0,914,False,BUY_REGULAR,GAS,,,,,,,,SINT-JANS-MOLENBEEK,BRUSSEL
11038612,Antwerpen Merksem,2170,1978.0,2.0,98.0,,APARTMENT,APARTMENT,175000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,9.0,INSTALLED,False,False,,True,9.0,,False,,,False,TO_RENOVATE,40.0,B,148.0,1120,False,BUY_REGULAR,GAS,,,,,,,,ANTWERPEN,ANTWERPEN
11158001,Liège Grivegnée,4030,,2.0,154.0,297.0,HOUSE,HOUSE,265000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,,INSTALLED,False,False,,True,50.0,,True,150.0,,False,AS_NEW,,E,424.0,825,False,BUY_REGULAR,GAS,,True,CONNECTED,,,,,LIÈGE,LUIK
11158000,Laakdal,2431,1962.0,4.0,172.0,800.0,HOUSE,HOUSE,230000,NORMAL_SALE,4.0,1.0,1.0,6.0,False,,,False,False,,True,,,False,,,,TO_RENOVATE,25.0,F,865.0,523,False,BUY_REGULAR,FUELOIL,,,,,1.0,,,LAAKDAL,ANTWERPEN
11064385,SINT-NIKLAAS,9100,,2.0,340.0,200.0,HOUSE,HOUSE,225000,NORMAL_SALE,2.0,,,2.0,True,,NOT_INSTALLED,False,False,,False,,,False,,,,TO_RENOVATE,,F,827.0,1003,,BUY_REGULAR,GAS,,True,,,,,,SINT-NIKLAAS,OOST-VLAANDEREN
11157956,Bierges,1301,2015.0,3.0,175.0,693.0,HOUSE,HOUSE,650000,NORMAL_SALE,5.0,1.0,2.0,8.0,True,,USA_HYPER_EQUIPPED,False,True,-1.0,True,67.0,,True,693.0,,True,GOOD,36.0,B,122.0,1707,False,BUY_REGULAR,GAS,,True,,,2.0,4.0,,WAVRE,WAALS-BRABANT
11157955,Wingene,8750,2025.0,4.0,,245.0,HOUSE,HOUSE,331000,NORMAL_SALE,0.0,,,,False,,,False,False,,False,,,False,,,,GOOD,,,,0,False,BUY_REGULAR,,,False,CONNECTED,,,,,WINGENE,WEST-VLAANDEREN
11157954,Wingene,8750,2025.0,4.0,,263.0,HOUSE,HOUSE,335000,NORMAL_SALE,0.0,,,,False,,,False,False,,False,,,False,,,,GOOD,,,,0,False,BUY_REGULAR,,,False,CONNECTED,,,,,WINGENE,WEST-VLAANDEREN
11158292,Ruiselede,8755,2025.0,4.0,,301.0,HOUSE,HOUSE,347000,NORMAL_SALE,0.0,,,,False,,,False,False,,False,,,False,,,,GOOD,,,,0,False,BUY_REGULAR,,,False,CONNECTED,,,,,RUISELEDE,WEST-VLAANDEREN
11158291,Ruiselede,8755,2025.0,4.0,,301.0,HOUSE,HOUSE,352000,NORMAL_SALE,0.0,,,,False,,,False,False,,False,,,False,,,,GOOD,,,,0,False,BUY_REGULAR,,,False,CONNECTED,,,,,RUISELEDE,WEST-VLAANDEREN
11157952,Lievegem,9920,,4.0,86.0,459.0,HOUSE,HOUSE,159000,NORMAL_SALE,2.0,1.0,1.0,4.0,False,,,False,False,,False,,,False,,,,,,F,,181,False,BUY_REGULAR,FUELOIL,,False,CONNECTED,,1.0,4.0,,LIEVEGEM,OOST-VLAANDEREN
11157950,Athis,7387,,4.0,140.0,642.0,HOUSE,HOUSE,284500,NORMAL_SALE,3.0,1.0,2.0,6.0,True,,USA_UNINSTALLED,False,False,,False,,,True,,WEST,,,,,,0,False,BUY_REGULAR,GAS,,,,,,2.0,,HONNELLES,HENEGOUWEN
11157949,Slijpe,8433,,,195.0,537.0,HOUSE,HOUSE,299000,NORMAL_SALE,3.0,1.0,1.0,5.0,False,,,False,False,,False,,,False,,,,JUST_RENOVATED,,F,513.0,478,,BUY_REGULAR,GAS,,,,,,,,MIDDELKERKE,WEST-VLAANDEREN
11157948,Ronse,9600,2024.0,,75.0,,APARTMENT,APARTMENT,182000,NORMAL_SALE,2.0,1.0,1.0,4.0,False,,,False,False,,False,,,False,,,,GOOD,,A,,0,False,BUY_REGULAR,,,,,,,1.0,,RONSE,OOST-VLAANDEREN
11157944,Meilegem,9630,,4.0,177.0,3963.0,HOUSE,HOUSE,495000,NORMAL_SALE,3.0,1.0,1.0,5.0,False,,,False,False,,False,,,False,,,,TO_RENOVATE,,F,730.0,451,False,BUY_REGULAR,FUELOIL,,True,CONNECTED,,1.0,,,ZWALM,OOST-VLAANDEREN
11157943,Wingene,8750,2024.0,4.0,200.0,297.0,HOUSE,HOUSE,417000,NORMAL_SALE,3.0,1.0,2.0,6.0,False,16.0,,False,False,,True,,,False,,,,GOOD,41.0,,,0,False,BUY_REGULAR,,,True,CONNECTED,,,2.0,,WINGENE,WEST-VLAANDEREN
11157942,Bertrix,6880,,3.0,188.0,0.0,HOUSE,HOUSE,235000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,18.0,SEMI_EQUIPPED,True,False,,True,,,False,,,,,38.0,G,618.0,0,False,BUY_REGULAR,FUELOIL,,True,CONNECTED,,,4.0,,BERTRIX,LUXEMBURG
11157936,Lint,2547,,3.0,260.0,670.0,HOUSE,HOUSE,599000,NORMAL_SALE,5.0,1.0,,6.0,True,,INSTALLED,False,True,1.0,True,45.0,,False,,,,GOOD,,C,279.0,0,False,BUY_REGULAR,GAS,False,True,CONNECTED,,,,,LINT,ANTWERPEN
11157924,Beyne-Heusay,4030,1972.0,4.0,154.0,453.0,HOUSE,VILLA,345000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,,INSTALLED,False,True,1.0,True,20.0,,True,200.0,SOUTH_WEST,,GOOD,42.0,D,340.0,0,False,BUY_REGULAR,FUELOIL,,False,,,1.0,,,LIÈGE,LUIK
11011623,Liège,4000,1930.0,2.0,81.0,,APARTMENT,DUPLEX,150000,NORMAL_SALE,3.0,1.0,2.0,6.0,True,,SEMI_EQUIPPED,False,True,-1.0,False,,,False,,,,AS_NEW,30.0,E,370.0,480,False,BUY_REGULAR,GAS,,,,,,,,LIÈGE,LUIK
11157922,Juprelle,4450,1940.0,2.0,120.0,,APARTMENT,DUPLEX,235000,NORMAL_SALE,2.0,,1.0,3.0,True,,INSTALLED,False,True,-1.0,False,,,False,,,,AS_NEW,25.0,D,300.0,444,False,BUY_REGULAR,FUELOIL,,,,,,1.0,,JUPRELLE,LUIK
11157920,HERMÉE,4680,1900.0,3.0,625.0,725.0,HOUSE,MIXED_USE_BUILDING,820000,NORMAL_SALE,10.0,2.0,6.0,18.0,True,,INSTALLED,False,True,-1.0,True,12.0,,True,80.0,SOUTH,,AS_NEW,,C,191.0,0,False,BUY_REGULAR,GAS,,False,,,2.0,5.0,,OUPEYE,LUIK
11157918,Wondelgem,9032,,3.0,115.0,,APARTMENT,APARTMENT,265000,NORMAL_SALE,2.0,1.0,,3.0,False,12.0,,False,False,,False,,,False,,,,,45.0,C,203.0,0,False,BUY_REGULAR,,,,,,1.0,,,GENT,OOST-VLAANDEREN
11157917,Namur,5000,,,80.0,0.0,HOUSE,APARTMENT_BLOCK,950000,NORMAL_SALE,0.0,,,,True,,NOT_INSTALLED,False,True,-1.0,False,,,False,,,,,,B,157.0,0,False,BUY_REGULAR,,,False,,,,,,NAMUR,NAMEN
11157910,Mouscron,7700,1962.0,4.0,255.0,1000.0,HOUSE,VILLA,560000,NORMAL_SALE,3.0,2.0,,5.0,True,22.0,INSTALLED,False,False,,True,,,False,,,False,AS_NEW,33.0,D,336.0,1703,False,BUY_REGULAR,GAS,,True,CONNECTED,,2.0,4.0,,MOESKROEN,HENEGOUWEN
11157909,Mouscron,7700,2018.0,4.0,600.0,1758.0,HOUSE,VILLA,1890000,NORMAL_SALE,7.0,7.0,,14.0,True,,HYPER_EQUIPPED,False,False,,True,270.0,,True,850.0,,True,AS_NEW,,B,113.0,0,False,BUY_REGULAR,GAS,,True,,,1.0,12.0,,MOESKROEN,HENEGOUWEN
11157908,Tielt-Winge,3390,2021.0,2.0,96.0,,APARTMENT,APARTMENT,349000,NORMAL_SALE,2.0,1.0,,3.0,True,,HYPER_EQUIPPED,False,False,,True,,,False,,,,AS_NEW,35.0,A,22.0,0,False,BUY_REGULAR,,,,,,2.0,2.0,,TIELT-WINGE,VLAAMS-BRABANT
11157906,Kalmthout,2920,1997.0,4.0,345.0,1980.0,HOUSE,VILLA,850000,NORMAL_SALE,3.0,2.0,3.0,8.0,False,,,False,False,,False,,,False,,,,GOOD,,C,220.0,4139,False,BUY_REGULAR,,,True,CONNECTED,,2.0,,,KALMTHOUT,ANTWERPEN
11157901,Grez-Doiceau,1390,1989.0,4.0,280.0,953.0,HOUSE,VILLA,795000,NORMAL_SALE,7.0,3.0,,10.0,True,,HYPER_EQUIPPED,False,False,,True,,,False,,,True,AS_NEW,,C,175.0,4640,False,BUY_REGULAR,GAS,,True,CONNECTED,,2.0,5.0,,GREZ-DOICEAU,WAALS-BRABANT
11157899,Dendermonde,9200,,2.0,170.0,0.0,HOUSE,HOUSE,319000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,,HYPER_EQUIPPED,False,False,,True,,,False,,,,AS_NEW,,B,130.0,0,True,BUY_REGULAR,GAS,,True,,,,,,DENDERMONDE,OOST-VLAANDEREN
11157898,Zaventem,1930,,2.0,57.0,,APARTMENT,SERVICE_FLAT,195000,NORMAL_SALE,1.0,1.0,,2.0,False,,,False,False,,True,75.0,,False,,,,AS_NEW,,A,96.25,0,False,BUY_REGULAR,,,,,,,,,ZAVENTEM,VLAAMS-BRABANT
11157893,OHEY,5354,1913.0,4.0,165.0,2400.0,HOUSE,HOUSE,325000,NORMAL_SALE,3.0,1.0,2.0,6.0,False,,,False,True,1.0,True,10.0,,True,2100.0,NORTH_WEST,,GOOD,,E,352.0,523,,BUY_REGULAR,FUELOIL,,False,,,2.0,3.0,,OHEY,NAMEN
11157892,Blankenberge,8370,,,68.0,,APARTMENT,APARTMENT,125800,NORMAL_SALE,1.0,1.0,1.0,3.0,False,6.0,,False,False,,False,,,False,,,,GOOD,27.0,C,281.0,374,False,BUY_REGULAR,GAS,,,,,,,,BLANKENBERGE,WEST-VLAANDEREN
9437060,Jette,1090,1963.0,2.0,92.0,,APARTMENT,APARTMENT,209000,NORMAL_SALE,2.0,1.0,1.0,4.0,True,8.0,SEMI_EQUIPPED,False,False,,True,6.0,,False,,,False,GOOD,26.0,G,749.0,1162,False,BUY_REGULAR,FUELOIL,,,,,1.0,,,JETTE,BRUSSEL
